filename,n_samples,n_events,max_amplitude,rms,max_sta_lta,qc_flag
ch3_ils_nop_calib_20230831t024514432_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t204502768_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t003000016_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t025444952_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t162953992_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t094453776_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t182954056_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t091453760_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t171454016_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t193002728_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230827t104453808_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t134453904_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t231502848_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t165954008_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230827t042445000_d_accln.csv,201,0,200.0,115.61430130683084,0.0,0
ch3_ils_nop_calib_20230827t023944944_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t102953800_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t030944960_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t105953816_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t000000000_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t224502832_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t001500008_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t151453952_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t022444936_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230827t152953960_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t010000032_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t172954024_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230827t154453968_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t211502784_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t111453824_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t181454048_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t164454000_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t230002840_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t092953768_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t011500040_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t213002792_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230827t220002808_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t155953976_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t032444968_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t095953784_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t221502816_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t085953752_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t214502800_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t161453984_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230827t175954040_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t112953832_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t101453792_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t223002824_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230827t184454064_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t004500024_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230904t070423624_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230904t122104936_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
